alltime,country,id,pollyear,position,artist,track,releaseyear
False,USA,1693,1999.0,60.0,VAST,Touched,1999
False,Australia,1694,1999.0,61.0,Augie March,Asleep In Perfection,1999
False,Australia,1695,1999.0,62.0,Regurgitator,Happiness (Rotting My Brain),1999
False,UK,1696,1999.0,63.0,Jamiroquai,Canned Heat,1999
False,USA,1697,1999.0,65.0,Ben Harper,Burn to Shine,1999
False,Australia,1698,1999.0,66.0,Testeagles,Turn That Shit Up,1999
False,USA,1699,1999.0,67.0,Madonna,Beautiful Stranger,1999
False,Australia,1700,1999.0,68.0,Powderfinger,Good-Day Ray,1999
False,USA,1701,1999.0,69.0,Nine Inch Nails,"Starfuckers, Inc.",1999
False,Australia,1702,1999.0,70.0,Something For Kate,Whatever You Want,1999
False,New Zealand,1703,1999.0,71.0,The Mutton Birds,Pulled Along By Love,1999
False,Australia,1704,1999.0,72.0,Something For Kate,Hallways,1999
False,UK,1705,1999.0,73.0,Supergrass,Pumping on Your Stereo,1999
False,Australia,1706,1999.0,74.0,Deadstar,Deeper Water,1999
False,Australia,1707,1999.0,75.0,Friendly,Some Kind Of Love Song,1999
False,Jamaica,1708,1999.0,77.0,Bob Marley/Funkstar De Luxe,Sun Is Shining,1999
False,Sweden,1709,1999.0,78.0,The Cardigans,My Favourite Game,1999
False,UK,1710,1999.0,79.0,Moby,Bodyrock,1999
False,UK,1711,1999.0,80.0,Moloko,Sing It Back,1999
False,Australia,1712,1999.0,81.0,Ben Lee,Nothing Much Happens,1999
False,Australia,1713,1999.0,82.0,Skunkhour,Home,1999
False,Australia,1714,1999.0,83.0,Custard,Hit Song,1999
False,Australia,1715,1999.0,84.0,Spiderbait,Stevie,1999
False,USA,1716,1999.0,85.0,Ben Harper,Steal My Kisses,1999
False,USA,1717,1999.0,86.0,Orgy,Blue Monday,1999
False,UK,1718,1999.0,88.0,Moby,Run On,1999
False,USA,1719,1999.0,89.0,Green Day,Nice Guys Finish Last,1999
False,Germany,1720,1999.0,90.0,Rammstein,Stripped,1999
False,USA,1721,1999.0,91.0,Pennywise,Down Under,1999
False,USA,1722,1999.0,92.0,Macy Gray,Sex-O-Matic Venus Freak,1999
False,USA,1723,1999.0,93.0,Elliott Smith,Waltz #2,1999
False,Australia,1724,1999.0,94.0,Turnstyle,Spray Water On The Stereo,1999
False,UK,1725,1999.0,95.0,Public Image Ltd.,The Order Of Death,1999
False,Australia,1726,1999.0,96.0,Spiderbait,Plastic,1999
False,USA,1727,1999.0,98.0,Sugar Ray,Every Morning,1999
False,Australia,1728,1999.0,99.0,Eskimo Joe,Ruby Wednesday,1999
False,Australia,1729,1999.0,100.0,Powderfinger,Passenger,1999
False,Australia,1730,2005.0,1.0,Bernard Fanning,Wish You Well,2005
False,Australia,1731,2005.0,2.0,Ben Lee,Catch My Disease,2005
False,UK,1732,2005.0,3.0,Gorillaz,Feel Good Inc.,2005
False,USA,1733,2005.0,4.0,Foo Fighters,Best of You,2005
False,UK,1734,2005.0,5.0,Gorillaz,DARE,2005
False,USA,1735,2005.0,7.0,The White Stripes,My Doorbell,2005
False,Australia,1736,2005.0,8.0,End of Fashion,O Yeah,2005
False,Australia,1737,2005.0,9.0,Wolfmother,Joker and the Thief,2005
False,UK,1738,2005.0,10.0,Franz Ferdinand,Do You Want To,2005
False,Norway,1739,2005.0,12.0,Datarock,Computer Camp Love,2005
False,USA,1740,2005.0,13.0,Kanye West,Gold Digger,2005
False,Australia,1741,2005.0,14.0,Bernard Fanning,Songbird,2005
False,Australia,1742,2005.0,15.0,Sarah Blasko,Flame Trees,2005
False,Australia,1743,2005.0,16.0,Wolfmother,Apple Tree,2005
False,USA,1744,2005.0,17.0,The White Stripes,Blue Orchid,2005
False,Australia,1745,2005.0,18.0,The Herd,I Was Only 19,2005
False,Australia,1746,2005.0,19.0,Josh Pyke,Middle Of The Hill,2005
False,USA,1747,2005.0,20.0,Foo Fighters,DOA,2005
False,Australia,1748,2005.0,21.0,Faker,Hurricane,2005
False,UK,1749,2005.0,23.0,Bloc Party,Two More Years,2005
False,USA,1750,2005.0,24.0,The Bloodhound Gang,Foxtrot Uniform Charlie Kilo,2005
False,Australia,1751,2005.0,25.0,The Cat Empire,The Car Song,2005
False,UK,1752,2005.0,26.0,Coldplay,Fix You,2005
False,USA,1753,2005.0,27.0,System of a Down,B.Y.O.B.,2005
False,UK,1754,2005.0,28.0,Kaiser Chiefs,Everyday I Love You Less And Less,2005
False,Australia,1755,2005.0,29.0,Gyroscope,Fast Girl,2005
False,Australia,1756,2005.0,30.0,After The Fall,Concrete Boots,2005
False,Australia,1757,2005.0,31.0,Missy Higgins,The Special Two,2005
False,Australia,1758,2005.0,32.0,Cog,My Enemy,2005
False,Australia,1759,2005.0,33.0,The Butterfly Effect,Phoenix,2005
False,UK,1760,2005.0,34.0,Kaiser Chiefs,I Predict a Riot,2005
False,USA,1761,2005.0,35.0,Beck,Girl,2005
False,UK,1762,2005.0,36.0,Coldplay,Speed of Sound,2005
False,Australia,1763,2005.0,37.0,Wolfmother,Dimension,2005
False,Australia,1764,2005.0,38.0,The Cat Empire,Sly,2005
False,Australia,1765,2005.0,39.0,Wolfmother,Colossal,2005
False,UK,1766,2005.0,40.0,Bloc Party,Helicopter,2005
False,UK,1767,2005.0,41.0,Gorillaz,Dirty Harry,2005
False,Australia,1768,2005.0,42.0,Grinspoon,Sweet as Sugar,2005
False,Australia,1769,2005.0,43.0,Lior,Autumn Flow,2005
False,Iceland,1770,2005.0,44.0,Emiliana Torrini,Sunny Road,2005
False,UK,1771,2005.0,45.0,Bloc Party,Positive Tension,2005
False,USA,1772,2005.0,46.0,The Strokes,Juicebox,2005
False,Australia,1773,2005.0,47.0,Missy Higgins,Stuff and Nonsense,2005
False,USA,1774,2005.0,48.0,The Bravery,An Honest Mistake,2005
False,UK,1775,2005.0,50.0,Arctic Monkeys,I Bet You Look Good on the Dancefloor,2005
False,USA,1776,2005.0,51.0,Audioslave,Be Yourself,2005
False,USA,1777,2005.0,52.0,DVDA (from Team America: World Police),"America, Fuck Yeah",2005
False,Australia,1778,2005.0,54.0,The Cat Empire,Two Shoes,2005
False,USA,1779,2005.0,55.0,Ben Folds,Landed,2005
False,USA,1780,2005.0,57.0,System of a Down,Radio/Video,2005
False,USA,1781,2005.0,58.0,Queens of the Stone Age,Little Sister,2005
False,USA,1782,2005.0,59.0,Martha Wainwright,Bloody Mother Fucking Asshole,2005
False,USA,1783,2005.0,60.0,The Dandy Warhols,All the Money or the Simple Life Honey,2005
False,USA,1784,2005.0,61.0,Green Day,Jesus of Suburbia,2005
False,Australia,1785,2005.0,62.0,Gyroscope,Beware Wolf,2005
False,Australia,1786,2005.0,63.0,Clare Bowditch,Divorcee By 23,2005
False,USA,1787,2005.0,64.0,Jack Johnson,"Sitting, Waiting, Wishing",2005
False,Australia,1788,2005.0,65.0,Sarah Blasko,Always Worth It,2005
False,USA,1789,2005.0,66.0,Ween,Gabrielle,2005
False,USA,1790,2005.0,67.0,The White Stripes,The Denial Twist,2005
False,Australia,1791,2005.0,68.0,The Beautiful Girls,Ashes,2005
False,Australia,1792,2005.0,69.0,Butterfingers,Jesus I Was Evil,2005
False,USA,1793,2005.0,70.0,The Mountain Goats,This Year,2005
False,Australia,1794,2005.0,71.0,Cog,Run,2005
False,USA,1795,2005.0,73.0,Jack Johnson,Better Together,2005
False,Australia,1796,2005.0,74.0,Missy Higgins,The Sound Of White,2005
False,USA,1797,2005.0,75.0,Beck,Que Onda Guero,2005
False,USA,1798,2005.0,76.0,System of a Down,Hypnotize,2005
False,USA,1799,2005.0,77.0,Bright Eyes,First Day of My Life,2005
False,Australia,1800,2005.0,78.0,After The Fall,The Fighter,2005
False,UK,1801,2005.0,79.0,Babyshambles,Fuck Forever,2005
False,UK,1802,2005.0,80.0,The Chemical Brothers,Believe,2005
False,USA,1803,2005.0,82.0,The Dandy Warhols,Smoke It,2005
False,USA,1804,2005.0,83.0,Scissor Sisters,Filthy/Gorgeous,2005
False,Australia,1805,2005.0,84.0,Wolfmother,White Unicorn,2005
False,Australia,1806,2005.0,85.0,Epicure,Tightrope Walker,2005
False,Australia,1807,2005.0,86.0,Ben Lee,Into the Dark,2005
False,UK,1808,2005.0,88.0,Bloc Party,Like Eating Glass,2005
False,USA,1809,2005.0,89.0,Ben Folds,Bastard,2005
False,UK,1810,2005.0,90.0,Franz Ferdinand,Walk Away,2005
False,Iceland,1811,2005.0,91.0,Emiliana Torrini,Heartstopper,2005
False,Australia,1812,2005.0,92.0,Xavier Rudd,Messages,2005
False,UK,1813,2005.0,93.0,Franz Ferdinand,The Fallen,2005
False,Australia,1814,2005.0,94.0,Clare Bowditch,On This Side,2005
False,Australia,1815,2005.0,95.0,Kisschasy,Face Without a Name,2005
False,Australia,1816,2005.0,96.0,Little Birdy,Six Months in a Leaky Boat,2005
False,Australia,1817,2005.0,97.0,Karnivool,Themata,2005
False,USA,1818,2005.0,98.0,Garbage,Why Do You Love Me,2005
False,Australia,1819,2005.0,99.0,The Wrights,Evie Pt. 1,2005
False,Australia,1820,2005.0,100.0,The Cat Empire,Party Started,2005
False,Ireland,1821,1994.0,1.0,The Cranberries,Zombie,1994
False,USA,1822,1994.0,2.0,Nine Inch Nails,Closer,1994
False,USA,1823,1994.0,3.0,The Offspring,Self Esteem,1994
False,USA,1824,1994.0,4.0,The Offspring,Come Out & Play,1994
False,Australia,1825,1994.0,5.0,Silverchair,Tomorrow,1994
False,USA,1826,1994.0,6.0,Veruca Salt,Seether,1994
False,USA,1827,1994.0,7.0,Nirvana,About a Girl,1994
False,Australia,1828,1994.0,8.0,Max Sharam,Coma,1994
False,UK,1829,1994.0,9.0,Tom Jones,If I Only Knew,1994
False,Australia,1830,1994.0,10.0,Severed Heads,Dead Eyes Opened {1994 Remix},1994
False,Australia,1831,1994.0,11.0,Nick Cave & The Bad Seeds,Do You Love Me?,1994
False,UK,1832,1994.0,12.0,James,Laid,1994
False,UK,1833,1994.0,13.0,Bomb The Bass,Bug Powder Dust,1994
False,Australia,1834,1994.0,14.0,The Cruel Sea,Better Get A Lawyer,1994
False,USA,1835,1994.0,15.0,Sheryl Crow,All I Wanna Do,1994
False,USA,1836,1994.0,16.0,Beastie Boys,Sabotage,1994
False,USA,1837,1994.0,17.0,Stone Temple Pilots,Interstate Love Song,1994
False,USA,1838,1994.0,18.0,Green Day,Longview,1994
False,Australia,1839,1994.0,20.0,Nick Barker,Time Bomb,1994
False,Australia,1840,1994.0,21.0,Itch-E and Scratch-E,Sweetness & Light,1994
False,USA,1841,1994.0,22.0,Soundgarden,Black Hole Sun,1994
False,Australia,1842,1994.0,23.0,You Am I,Berlin Chair,1994
False,USA,1843,1994.0,24.0,Green Day,Basket Case,1994
False,USA,1844,1994.0,25.0,Smashing Pumpkins,Today,1994
False,USA,1845,1994.0,27.0,Live,I Alone,1994
False,USA,1846,1994.0,28.0,Hole,Doll Parts,1994
False,USA,1847,1994.0,29.0,Beck,Beercan,1994
False,Australia,1848,1994.0,30.0,Kylie Minogue,Confide in Me,1994
False,Australia,1849,1994.0,31.0,Single Gun Theory,Fall,1994
False,USA,1850,1994.0,32.0,Mazzy Star,Fade into You,1994
False,USA,1851,1994.0,33.0,Liz Phair,Supernova,1994
False,USA,1852,1994.0,34.0,Hole,Miss World,1994
False,USA,1853,1994.0,35.0,Tori Amos,Cornflake Girl,1994
False,USA,1854,1994.0,36.0,Pearl Jam,Spin the Black Circle,1994
False,UK,1855,1994.0,37.0,The Prodigy,Voodoo People,1994
False,USA,1856,1994.0,39.0,Dave Pike Set,Mathar,1994
False,USA,1857,1994.0,40.0,Weezer,Undone - The Sweater Song,1994
False,USA,1858,1994.0,41.0,Kristin Hersh,Your Ghost,1994
False,UK,1859,1994.0,42.0,Pet Shop Boys,Absolutely Fabulous,1994
False,Australia,1860,1994.0,43.0,Christine Anu,Monkey & The Turtle,1994
False,UK,1861,1994.0,44.0,The Grid,Swamp Thing,1994
False,USA,1862,1994.0,45.0,Beck,Loser,1994
False,USA,1863,1994.0,46.0,Soundgarden,My Wave,1994
False,USA,1864,1994.0,47.0,Counting Crows,Einstein on the Beach (For An Eggman),1994
False,USA,1865,1994.0,48.0,Counting Crows,Mr. Jones,1994
False,Australia,1866,1994.0,49.0,Falling Joys,Amen {Remix},1994
False,Australia,1867,1994.0,50.0,Tumbleweed,Daddy Long Legs,1994
False,USA,1868,1994.0,51.0,Soundgarden,Spoonman,1994
False,Australia,1869,1994.0,52.0,Penny Flanagan,Lap It Up,1994
False,USA,1870,1994.0,53.0,Soundgarden,Fell on Black Days,1994
False,USA,1871,1994.0,54.0,Stone Temple Pilots,Vasoline,1994
False,Australia,1872,1994.0,55.0,Ed Kuepper,La Di Doh,1994
False,Australia,1873,1994.0,56.0,Frente!,Bizarre Love Triangle,1994
False,UK,1874,1994.0,57.0,The Cure,Burn,1994
False,UK,1875,1994.0,59.0,The Jesus and Mary Chain,Sometimes Always,1994
False,USA,1876,1994.0,60.0,Pavement,Cut Your Hair,1994
False,USA,1877,1994.0,61.0,Gin Blossoms,Hey Jealousy,1994
False,Australia,1878,1994.0,62.0,Pale,Lemon Sparked,1994
False,UK,1879,1994.0,63.0,Blur,Parklife,1994
False,USA,1880,1994.0,64.0,The Black Crowes,A Conspiracy,1994
False,USA,1881,1994.0,65.0,Sonic Youth,Bull in the Heather,1994
False,Sweden,1882,1994.0,66.0,Whale,Hobo Humpin Slobo Babe,1994
False,USA,1883,1994.0,67.0,L7,Andres,1994
False,USA,1884,1994.0,68.0,Dinosaur Jr.,Feel the Pain,1994
False,Canada,1885,1994.0,69.0,Crash Test Dummies,Mmm Mmm Mmm Mmm,1994
False,USA,1886,1994.0,71.0,Urge Overkill,Dropout,1994
False,Denmark,1887,1994.0,72.0,Lucas,Lucas With The Lid Off,1994
False,Australia,1888,1994.0,73.0,The Sharp,Alone Like Me,1994
False,Australia,1889,1994.0,74.0,Swoop,Neighbourhood Freak,1994
False,UK,1890,1994.0,76.0,Francis Dunnery,American Life in the Summertime,1994
False,USA,1891,1994.0,78.0,Cracker,Low,1994
False,USA,1892,1994.0,80.0,Alice in Chains,No Excuses,1994
False,New Zealand,1893,1994.0,81.0,Sisters Underground,In The Neighbourhood,1994
False,Canada,1894,1994.0,82.0,Neil Young,Piece Of Crap,1994
False,USA,1895,1994.0,83.0,Love Spit Love,Am I Wrong?,1994
False,USA,1896,1994.0,84.0,The Breeders,Saints,1994
False,USA,1897,1994.0,85.0,G Love & Special Sauce,Blues Music,1994
False,Australia,1898,1994.0,86.0,Nick Cave & The Bad Seeds,Thirsty Dog,1994
False,UK,1899,1994.0,87.0,Morrissey,"The More You Ignore Me, the Closer I Get",1994
False,UK,1900,1994.0,88.0,The Cure,Purple Haze,1994
False,USA,1901,1994.0,89.0,Warren G & Nate Dogg,Regulate,1994
False,USA,1902,1994.0,90.0,Smashing Pumpkins,Dancing in the Moonlight,1994
False,USA,1903,1994.0,91.0,Counting Crows,Round Here,1994
False,USA,1904,1994.0,92.0,Collective Soul,Shine,1994
False,Australia,1905,1994.0,93.0,Things of Stone and Wood,Wildflowers,1994
False,UK,1906,1994.0,94.0,Page and Plant,Gallows Pole,1994
False,Australia,1907,1994.0,95.0,Def FX,Masses Like Asses,1994
False,UK,1908,1994.0,96.0,Blur,Girls & Boys {Remix},1994
False,Jamaica,1909,1994.0,97.0,Ini Kamoze,Here Comes the Hotstepper,1994
False,Canada,1910,1994.0,98.0,The Tea Party,A Certain Slant of Light,1994
False,Benin,1911,1994.0,99.0,Angelique Kidjo,Agolo,1994
False,USA,1912,1994.0,100.0,Lisa Loeb & Nine Stories,Stay (I Missed You),1994
True,UK,1913,1989.0,1.0,Joy Division,Love Will Tear Us Apart,1980
True,Australia,1914,1989.0,2.0,Hunters & Collectors,Throw Your Arms Around Me,1985
True,UK,1915,1989.0,3.0,The The,Uncertain Smile,1983
True,UK,1916,1989.0,5.0,New Order,Blue Monday,1983
True,USA,1917,1989.0,6.0,Dead Kennedys,Holiday in Cambodia,1980
True,UK,1918,1989.0,7.0,The Smiths,How Soon Is Now?,1984
True,Australia,1919,1989.0,8.0,Hunters & Collectors,Talking To A Stranger,1982
True,Iceland,1920,1989.0,9.0,The Sugarcubes,Birthday,1987
True,UK,1921,1989.0,10.0,The Cure,A Forest,1980
True,Australia,1922,1989.0,11.0,The Go-Betweens,Cattle And Cane,1983
True,Australia,1923,1989.0,12.0,Boys Next Door,Shivers,1979
True,UK,1924,1989.0,13.0,The Smiths,This Charming Man,1983
True,UK,1925,1989.0,15.0,This Mortal Coil,Song To The Siren,1983
True,UK,1926,1989.0,16.0,Elvis Costello,Alison,1977
True,UK,1927,1989.0,17.0,Sex Pistols,Anarchy in the U.K.,1976
True,UK,1928,1989.0,18.0,The Clash,London Calling,1979
True,UK,1929,1989.0,19.0,The Cure,Primary,1981
True,UK,1930,1989.0,20.0,Billy Bragg,Waiting For The Great Leap Forwards,1988
True,USA,1931,1989.0,21.0,Aretha Franklin,Respect,1967
True,Australia,1932,1989.0,23.0,Radio Birdman,Aloha Steve And Danno,1978
True,UK,1933,1989.0,24.0,Art Of Noise and Tom Jones,Kiss,1988
True,Australia,1934,1989.0,25.0,Machinations,Average Inadequacy,1981
True,UK,1935,1989.0,26.0,The Only Ones,"Another Girl, Another Planet",1978
True,UK,1936,1989.0,27.0,The Smiths,Bigmouth Strikes Again,1986
True,Australia,1937,1989.0,28.0,The Saints,Know Your Product,1978
True,UK,1938,1989.0,30.0,Led Zeppelin,Stairway to Heaven,1971
True,UK,1939,1989.0,31.0,John Lennon,Imagine,1971
True,USA,1940,1989.0,32.0,Talking Heads,Psycho Killer,1977
True,UK,1941,1989.0,33.0,Pink Floyd,Wish You Were Here,1975
True,USA,1942,1989.0,34.0,Prince,Kiss,1986
True,UK,1943,1989.0,35.0,The Cult,She Sells Sanctuary,1985
True,UK,1944,1989.0,36.0,Simple Minds,Love Song,1981
True,USA,1945,1989.0,37.0,Prince,Sign 'O' the Times,1987
True,UK,1946,1989.0,38.0,Billy Bragg,Greetings To The New Brunette,1986
True,UK,1947,1989.0,39.0,David Bowie,Heroes,1977
True,USA,1948,1989.0,40.0,The Doors,L.A. Woman,1971
True,Australia,1949,1989.0,42.0,The Church,The Unguarded Moment,1981
True,UK,1950,1989.0,43.0,Kate Bush,Wuthering Heights,1978
True,UK,1951,1989.0,44.0,The Damned,Smash It Up,1979
True,USA,1952,1989.0,45.0,R.E.M.,The One I Love,1987
True,USA,1953,1989.0,46.0,Violent Femmes,Blister In The Sun,1982
True,USA,1954,1989.0,47.0,Iggy Pop,Lust For Life,1977
True,Ireland,1955,1989.0,48.0,Enya,Orinoco Flow,1988
True,USA,1956,1989.0,49.0,The Jimi Hendrix Experience,All Along the Watchtower,1968
True,USA,1957,1989.0,50.0,The Doors,The End,1967
True,USA,1958,1989.0,52.0,Womack & Womack,Teardrops,1988
True,UK,1959,1989.0,53.0,Sex Pistols,God Save the Queen,1977
True,UK,1960,1989.0,54.0,Echo & The Bunnymen,The Cutter,1983
True,USA,1961,1989.0,55.0,Television,Marquee Moon,1977
True,Australia,1962,1989.0,56.0,The Sunnyboys,Alone With You,1981
True,Australia,1963,1989.0,57.0,Midnight Oil,Wedding Cake Island,1980
True,UK,1964,1989.0,58.0,Elvis Costello,I Want You,1986
True,UK,1965,1989.0,59.0,Art Of Noise,Moments In Love,1983
True,Japan,1966,1989.0,60.0,Sakamoto And Sylvian,Forbidden Colours,1983
True,Sweden,1967,1989.0,61.0,Neneh Cherry,Buffalo Stance,1988
True,USA,1968,1989.0,62.0,Marvin Gaye,Sexual Healing,1982
True,UK,1969,1989.0,63.0,The Rolling Stones,Sympathy for the Devil,1968
True,UK,1970,1989.0,64.0,The Smiths,There Is a Light That Never Goes Out,1986
True,UK,1971,1989.0,65.0,Sex Pistols,Pretty Vacant,1977
True,UK,1972,1989.0,66.0,The Cure,Close To Me,1985
True,UK,1973,1989.0,67.0,New Order,Bizarre Love Triangle,1986
True,Australia,1974,1989.0,68.0,The Triffids,Wide Open Road,1986
True,UK,1975,1989.0,69.0,The Beatles,A Day in the Life,1967
True,Australia,1976,1989.0,70.0,Nick Cave & The Bad Seeds,Deanna,1988
True,UK,1977,1989.0,71.0,Elvis Costello,Pump It Up,1978
True,Australia,1978,1989.0,72.0,The Go-Betweens,Bachelor Kisses,1984
True,UK,1979,1989.0,73.0,Elvis Costello,Watching The Detectives,1977
True,Germany,1980,1989.0,74.0,Propaganda,Duel,1985
True,UK,1981,1989.0,75.0,The Jam,Going Underground,1980
True,USA,1982,1989.0,76.0,Derek And The Dominos,Layla,1970
True,USA,1983,1989.0,77.0,Lou Reed,Walk On The Wild Side,1972
True,Australia,1984,1989.0,78.0,The Saints,Ghost Ships,1984
True,Australia,1985,1989.0,79.0,Warumpi Band,My Island Home,1987
True,UK,1986,1989.0,80.0,Cocteau Twins,Blue Bell Knoll,1988
True,UK,1987,1989.0,81.0,XTC,Making Plans For Nigel,1979
True,UK,1988,1989.0,82.0,The Stranglers,Golden Brown,1981
True,Australia,1989,1989.0,83.0,Hunters & Collectors,The Slab,1984
True,USA,1990,1989.0,84.0,Talking Heads,Burning Down The House,1983
True,USA,1991,1989.0,85.0,Grandmaster Flash,The Message,1982
True,USA,1992,1989.0,86.0,The Doors,Riders On The Storm,1971
True,UK,1993,1989.0,87.0,The Jam,Down in the Tube Station at Midnight,1978
True,Australia,1994,1989.0,88.0,Midnight Oil,Power And The Passion,1982
True,Australia,1995,1989.0,89.0,The Go-Betweens,Bye Bye Pride,1987
True,Australia,1996,1989.0,90.0,Daddy Cool,Eagle Rock,1971
True,USA,1997,1989.0,91.0,Elvis Presley,Suspicious Minds,1969
True,USA,1998,1989.0,92.0,Aretha Franklin,I Say A Little Prayer,1968
True,Australia,1999,1989.0,93.0,Lime Spiders,Slave Girl,1984
True,USA,2000,1989.0,94.0,Blondie,Heart of Glass,1978
True,Australia,2001,1989.0,95.0,Cold Chisel,Khe Sanh,1978
True,USA,2002,1989.0,96.0,Laurie Anderson,O Superman,1981
True,Australia,2003,1989.0,97.0,Hunters & Collectors,Say Goodbye,1986
True,Australia,2004,1989.0,98.0,Do-Re-Mi,Man Overboard,1985
True,Australia,2005,1989.0,99.0,Outline,Cicada That Ate Five Dock,1980
True,Australia,2006,1989.0,100.0,Nick Cave & The Bad Seeds,The Mercy Seat,1988
False,UK,2007,1996.0,10.0,Baby Bird,You're Gorgeous,1996
False,USA,2008,1996.0,14.0,Fun Lovin' Criminals,Scooby Snacks,1996
False,USA,2009,1996.0,29.0,Beck,Devil's Haircut,1996
False,USA,2010,1996.0,43.0,Beck,Where It's At,1996
False,USA,2011,1996.0,54.0,The Lemonheads,If I Could Talk I'd Tell You,1996
False,USA,2012,1996.0,56.0,The Eels,Susan's House,1996
False,Australia,2013,1996.0,57.0,Rebecca's Empire,So Rude,1996
False,Australia,2014,1996.0,61.0,Def FX,I'll Be Your Majick,1996
False,Australia,2015,1996.0,66.0,Frente!,What's Come Over Me,1996
False,Australia,2016,1996.0,70.0,Deadstar,Don't It Get You Down,1996
False,Australia,2017,1996.0,75.0,Midnight Oil,Surf's Up Tonight,1996
False,Australia,2018,1996.0,84.0,You Am I,Good Mornin',1996
False,Australia,2019,1996.0,92.0,The Mavis's,Thunder,1996
False,Australia,2020,1996.0,96.0,Matthew Trapnell,Ella's Uncle,1996
True,USA,2021,1991.0,12.0,R.E.M.,It's The End Of The World,1987
True,USA,2022,1991.0,15.0,Jane's Addiction,Been Caught Stealing,1990
True,USA,2023,1991.0,17.0,Jane's Addiction,Jane Says,1990
True,UK,2024,1991.0,23.0,The Jam,That's Entertainment,1980
True,USA,2025,1991.0,27.0,Guns N' Roses,Sweet Child o' Mine,1987
True,Australia,2026,1991.0,41.0,Ratcat,That Ain't Bad,1990
True,Ireland,2027,1991.0,42.0,Sinead O'Connor,Troy,1987
True,UK,2028,1991.0,43.0,The Cure,Boys Don't Cry,1980
True,UK,2029,1991.0,71.0,Ned's Atomic Dustbin,Grey Cell Green,1991
True,USA,2030,1991.0,77.0,The B-52's,Rock Lobster,1978
True,USA,2031,1991.0,85.0,Dramarama,"Anything, Anything (I'll Give You)",1985
False,USA,2032,2002.0,12.0,Nirvana,You Know You're Right,2002
False,USA,2033,2002.0,24.0,Weezer,Keep Fishin',2002
False,Australia,2034,2002.0,41.0,28 Days,What's the Deal,2002
False,UK,2035,2002.0,42.0,The Streets,Don't Mug Yourself,2002
False,Australia,2036,2002.0,45.0,Darren Hanlon,Punk's Not Dead,2002
False,USA,2037,2002.0,49.0,Jurassic 5,What's Golden,2002
False,USA,2038,2002.0,68.0,Black Rebel Motorcycle Club,Whatever Happened to My Rock'n Roll,2002
False,Australia,2039,2002.0,74.0,Sonic Animation,I'm a DJ,2002
False,USA,2040,2002.0,81.0,Queens of the Stone Age,You Think I Ain't Worth a Dollar,2002
False,Australia,2041,2002.0,88.0,The Fergusons,Everything's Gone Bad,2002
False,Australia,2042,2002.0,94.0,Spiderbait,Arse Huggin' Pants,2002
False,UK,2043,2009.0,14.0,Jamie T,Sticks 'n' Stones,2009
False,Canada,2044,2009.0,26.0,Metric,Help I'm Alive,2009
False,Australia,2045,2009.0,28.0,Sarah Blasko,We Won't Run,2009
False,USA,2046,2009.0,36.0,Weezer,(If You're Wondering If I Want You To) I Want You To,2009
False,UK,2047,2009.0,59.0,Calvin Harris,I'm Not Alone,2009
False,Australia,2048,2009.0,72.0,Sia,You've Changed,2009
False,Australia,2049,2009.0,77.0,Jet,She's a Genius,2009
False,USA,2050,2009.0,91.0,Manchester Orchestra,I've Got Friends,2009
True,USA,2051,2009.0,49.0,Guns N' Roses,Sweet Child o' Mine,1988
True,Australia,2052,2009.0,50.0,Crowded House,Don't Dream It's Over,1986
True,USA,2053,2009.0,56.0,Jeff Buckley,"Lover, You Should've Come Over",1994
False,Australia,2054,2010.0,18.0,Cloud Control,There's Nothing in the Water We Can't Fight,2010
False,Australia,2055,2010.0,24.0,Sparkadia,Talking Like I'm Falling Down Stairs,2010
False,Australia,2056,2010.0,40.0,Gyroscope,"Baby, I'm Gettin' Better",2010
False,UK,2057,2010.0,61.0,Ou Est Le Swimming Pool,Jackson's Last Stand,2010
False,Australia,2058,2010.0,71.0,Gypsy & the Cat,The Piper's Song,2010
False,USA,2059,2010.0,80.0,The Black Keys,Howlin' for You,2010
False,USA,2060,2010.0,93.0,The National,Anyone's Ghost,2010
False,USA,2061,1993.0,24.0,4 Non Blondes,What's Up?,1993
False,UK,2062,1993.0,39.0,The Cure,Friday I'm in Love,1993
False,USA,2063,1993.0,40.0,Ween,Push th' Little Daisies,1993
False,Australia,2064,1993.0,48.0,Dave Graney 'n' the Coral Snakes,Night of the Wolverine,1993
False,Australia,2065,1993.0,50.0,You Am I,Adam's Ribs,1993
False,Australia,2066,1993.0,59.0,Dave Graney 'n' the Coral Snakes,You're Just too Hip Baby,1993
False,UK,2067,1993.0,74.0,Sub Sub,Ain't No Love (Ain't No Use),1993
False,Australia,2068,1998.0,3.0,Custard,Girls Like That (Don't Go For Guys Like Us),1998
False,USA,2069,1998.0,14.0,Blink-182,Josie (Everything's Gonna Be Fine),1998
False,Australia,2070,1998.0,28.0,Happyland,Don't You Know Who I Am,1998
False,Australia,2071,1998.0,46.0,Powderfinger,Don't Wanna Be Left Out,1998
False,USA,2072,1998.0,50.0,Run-D.M.C. vs Jason Nevins,It's Like That,1998
False,USA,2073,1998.0,57.0,Garbage,I Think I'm Paranoid,1998
False,Australia,2074,1998.0,58.0,Pauline Pantsdown,I Don't Like It,1998
False,Australia,2075,1998.0,61.0,The Mavis's,Cry,1998
False,Australia,2076,1998.0,79.0,Grinspoon,Don't Go Away,1998
